"","trial","response","model_y","half","data_y","unoise"
"1",0,"no_difference",0.13049308378198,"test",0.951612903225806,0.5
"2",0,"affect",0.534458472236202,"test",0.0161290322580645,0.5
"3",0,"enable",0.262997331007701,"test",0.0161290322580645,0.5
"4",0,"cause",0.0720511129741168,"test",0.0161290322580645,0.5
"5",1,"no_difference",0.0432940234014601,"train",0.0967741935483871,0.5
"6",1,"affect",0.333599203382446,"train",0.112903225806452,0.5
"7",1,"enable",0.420127725037731,"train",0.758064516129032,0.5
"8",1,"cause",0.202979048178363,"train",0.032258064516129,0.5
"9",2,"no_difference",0.026210914658508,"test",0.629032258064516,0.5
"10",2,"affect",0.2378816960892,"test",0.241935483870968,0.5
"11",2,"enable",0.433336766863275,"test",0.032258064516129,0.5
"12",2,"cause",0.302570622389017,"test",0.0967741935483871,0.5
"13",3,"no_difference",0.0248497951096007,"test",0.0483870967741935,0.5
"14",3,"affect",0.228933324964276,"test",0.354838709677419,0.5
"15",3,"enable",0.432485760207996,"test",0.112903225806452,0.5
"16",3,"cause",0.313731119718127,"test",0.483870967741935,0.5
"17",4,"no_difference",0.026210914658508,"test",0.580645161290323,0.5
"18",4,"affect",0.2378816960892,"test",0.290322580645161,0.5
"19",4,"enable",0.433336766863275,"test",0.0967741935483871,0.5
"20",4,"cause",0.302570622389017,"test",0.032258064516129,0.5
"21",5,"no_difference",0.00891453917565484,"train",0.0161290322580645,0.5
"22",5,"affect",0.0987168407881281,"train",0.0645161290322581,0.5
"23",5,"enable",0.330663878443079,"train",0.0967741935483871,0.5
"24",5,"cause",0.561704741593138,"train",0.82258064516129,0.5
"25",6,"no_difference",0.024397584667648,"test",0.0645161290322581,0.5
"26",6,"affect",0.225314973175044,"test",0.435483870967742,0.5
"27",6,"enable",0.430667978059702,"test",0.193548387096774,0.5
"28",6,"cause",0.319619464097605,"test",0.306451612903226,0.5
"29",7,"no_difference",0.0472810881744666,"test",0.209677419354839,0.5
"30",7,"affect",0.351117855325534,"test",0.0483870967741935,0.5
"31",7,"enable",0.412635974404413,"test",0.725806451612903,0.5
"32",7,"cause",0.188965082095587,"test",0.0161290322580645,0.5
"33",8,"no_difference",0.0439563728540931,"train",0.032258064516129,0.5
"34",8,"affect",0.337724013486354,"train",0.306451612903226,0.5
"35",8,"enable",0.419292325902699,"train",0.258064516129032,0.5
"36",8,"cause",0.199027287756854,"train",0.403225806451613,0.5
"37",9,"no_difference",0.00500383864739012,"test",0.0806451612903226,0.5
"38",9,"affect",0.0581715331085881,"test",0.161290322580645,0.5
"39",9,"enable",0.24218491991946,"test",0.112903225806452,0.5
"40",9,"cause",0.694639708324562,"test",0.645161290322581,0.5
"41",10,"no_difference",0.0361177752727022,"train",0.032258064516129,0.5
"42",10,"affect",0.298472332257592,"train",0.483870967741935,0.5
"43",10,"enable",0.431560797651297,"train",0.193548387096774,0.5
"44",10,"cause",0.233849094818409,"train",0.290322580645161,0.5
"45",11,"no_difference",0.0358922385939994,"train",0.0161290322580645,0.5
"46",11,"affect",0.297239237461561,"train",0.258064516129032,0.5
"47",11,"enable",0.431828572990656,"train",0.532258064516129,0.5
"48",11,"cause",0.235039950953784,"train",0.193548387096774,0.5
"49",12,"no_difference",0.00453042236989267,"train",0,0.5
"50",12,"affect",0.0529695633714061,"train",0.0161290322580645,0.5
"51",12,"enable",0.227018593759781,"train",0.0645161290322581,0.5
"52",12,"cause",0.71548142049892,"train",0.919354838709677,0.5
"53",13,"no_difference",0.0124894356921042,"test",0.0161290322580645,0.5
"54",13,"affect",0.132211618745413,"test",0.209677419354839,0.5
"55",13,"enable",0.377390597635153,"test",0.193548387096774,0.5
"56",13,"cause",0.477908347927329,"test",0.580645161290323,0.5
"57",14,"no_difference",0.0250740807702242,"train",0.0161290322580645,0.5
"58",14,"affect",0.231288809245498,"train",0.370967741935484,0.5
"59",14,"enable",0.434742698899392,"train",0.370967741935484,0.5
"60",14,"cause",0.308894411084886,"train",0.241935483870968,0.5
"61",15,"no_difference",0.00453042236989267,"train",0,0.5
"62",15,"affect",0.0529695633714061,"train",0.193548387096774,0.5
"63",15,"enable",0.227018593759781,"train",0.145161290322581,0.5
"64",15,"cause",0.71548142049892,"train",0.661290322580645,0.5
"65",16,"no_difference",0.0134464217895712,"train",0.0161290322580645,0.5
"66",16,"affect",0.140881091128608,"train",0.129032258064516,0.5
"67",16,"enable",0.387133435428374,"train",0.112903225806452,0.5
"68",16,"cause",0.458539051653447,"train",0.741935483870968,0.5
"69",17,"no_difference",0.267372368442493,"train",0.0967741935483871,0.5
"70",17,"affect",0.561555596826177,"train",0.661290322580645,0.5
"71",17,"enable",0.140357594836868,"train",0.17741935483871,0.5
"72",17,"cause",0.0307144398944613,"train",0.0645161290322581,0.5
"73",18,"no_difference",0.0248712439610909,"train",0.032258064516129,0.5
"74",18,"affect",0.229616381051852,"train",0.032258064516129,0.5
"75",18,"enable",0.434916723394616,"train",0.887096774193548,0.5
"76",18,"cause",0.31059565159244,"train",0.0483870967741935,0.5
"77",19,"no_difference",0.0358165785264195,"test",0.0967741935483871,0.5
"78",19,"affect",0.296829940365987,"test",0.354838709677419,0.5
"79",19,"enable",0.431921068497813,"test",0.290322580645161,0.5
"80",19,"cause",0.23543241260978,"test",0.258064516129032,0.5
"81",20,"no_difference",0.0247510760389183,"train",0.17741935483871,0.5
"82",20,"affect",0.228249154598402,"train",0.580645161290323,0.5
"83",20,"enable",0.432322209630346,"train",0.0645161290322581,0.5
"84",20,"cause",0.314677559732334,"train",0.17741935483871,0.5
"85",21,"no_difference",0.0250740807702242,"train",0.032258064516129,0.5
"86",21,"affect",0.231288809245498,"train",0.241935483870968,0.5
"87",21,"enable",0.434742698899392,"train",0.483870967741935,0.5
"88",21,"cause",0.308894411084886,"train",0.241935483870968,0.5
"89",22,"no_difference",0.13049308378198,"test",0.983870967741935,0.5
"90",22,"affect",0.534458472236202,"test",0,0.5
"91",22,"enable",0.262997331007701,"test",0.0161290322580645,0.5
"92",22,"cause",0.0720511129741168,"test",0,0.5
"93",23,"no_difference",0.13049308378198,"test",0.967741935483871,0.5
"94",23,"affect",0.534458472236202,"test",0,0.5
"95",23,"enable",0.262997331007701,"test",0.0161290322580645,0.5
"96",23,"cause",0.0720511129741168,"test",0.0161290322580645,0.5
"97",24,"no_difference",0.0252991558224785,"train",0.032258064516129,0.5
"98",24,"affect",0.232993910230265,"train",0.5,0.5
"99",24,"enable",0.43560018048832,"train",0.290322580645161,0.5
"100",24,"cause",0.306106753458937,"train",0.17741935483871,0.5
"101",25,"no_difference",0.070959523030153,"train",0.161290322580645,0.5
"102",25,"affect",0.43280933568947,"train",0.0483870967741935,0.5
"103",25,"enable",0.364341066451995,"train",0.774193548387097,0.5
"104",25,"cause",0.131890074828383,"train",0.0161290322580645,0.5
"105",26,"no_difference",0.0134552704513525,"test",0,0.5
"106",26,"affect",0.140959555726487,"test",0.467741935483871,0.5
"107",26,"enable",0.387212929588747,"test",0.112903225806452,0.5
"108",26,"cause",0.458372244233413,"test",0.419354838709677,0.5
"109",27,"no_difference",0.0275355326945743,"test",0.0806451612903226,0.5
"110",27,"affect",0.247616741591645,"test",0.354838709677419,0.5
"111",27,"enable",0.436219245791423,"test",0.354838709677419,0.5
"112",27,"cause",0.288628479922359,"test",0.209677419354839,0.5
"113",28,"no_difference",0.0261825982830099,"test",0.387096774193548,0.5
"114",28,"affect",0.237697563982906,"test",0.5,0.5
"115",28,"enable",0.433321971893704,"test",0,0.5
"116",28,"cause",0.30279786584038,"test",0.112903225806452,0.5
"117",29,"no_difference",0.13049308378198,"test",0.983870967741935,0.5
"118",29,"affect",0.534458472236202,"test",0,0.5
"119",29,"enable",0.262997331007701,"test",0,0.5
"120",29,"cause",0.0720511129741168,"test",0.0161290322580645,0.5
