"","trial","response","model_y","half","data_y","unoise"
"1",0,"no_difference",0.699811436173286,"train",0.951612903225806,0.9
"2",0,"affect",0.244047809015848,"train",0.0161290322580645,0.9
"3",0,"enable",0.0379683531826554,"train",0.0161290322580645,0.9
"4",0,"cause",0.0181724016282106,"train",0.0161290322580645,0.9
"5",1,"no_difference",0.178387040989146,"train",0.0967741935483871,0.9
"6",1,"affect",0.430646765444084,"train",0.112903225806452,0.9
"7",1,"enable",0.22383344110777,"train",0.758064516129032,0.9
"8",1,"cause",0.167132752459,"train",0.032258064516129,0.9
"9",2,"no_difference",0.392463032771412,"train",0.629032258064516,0.9
"10",2,"affect",0.431253784668255,"train",0.241935483870968,0.9
"11",2,"enable",0.113871523635707,"train",0.032258064516129,0.9
"12",2,"cause",0.0624116589246254,"train",0.0967741935483871,0.9
"13",3,"no_difference",0.273749374277615,"test",0.0483870967741935,0.9
"14",3,"affect",0.458468641179314,"test",0.354838709677419,0.9
"15",3,"enable",0.165698076186047,"test",0.112903225806452,0.9
"16",3,"cause",0.102083908357023,"test",0.483870967741935,0.9
"17",4,"no_difference",0.360440814335878,"train",0.580645161290323,0.9
"18",4,"affect",0.442678042163512,"train",0.290322580645161,0.9
"19",4,"enable",0.126038248470991,"train",0.0967741935483871,0.9
"20",4,"cause",0.0708428950296187,"train",0.032258064516129,0.9
"21",5,"no_difference",0.0909035575637621,"train",0.0161290322580645,0.9
"22",5,"affect",0.328478701844708,"train",0.0645161290322581,0.9
"23",5,"enable",0.278855692746463,"train",0.0967741935483871,0.9
"24",5,"cause",0.301762047845067,"train",0.82258064516129,0.9
"25",6,"no_difference",0.0909035575637621,"train",0.0645161290322581,0.9
"26",6,"affect",0.328478701844708,"train",0.435483870967742,0.9
"27",6,"enable",0.278855692746463,"train",0.193548387096774,0.9
"28",6,"cause",0.301762047845067,"train",0.306451612903226,0.9
"29",7,"no_difference",0.235908526857933,"test",0.209677419354839,0.9
"30",7,"affect",0.453063178982413,"test",0.0483870967741935,0.9
"31",7,"enable",0.187484162564541,"test",0.725806451612903,0.9
"32",7,"cause",0.123544131595113,"test",0.0161290322580645,0.9
"33",8,"no_difference",0.192119879300672,"test",0.032258064516129,0.9
"34",8,"affect",0.440977965884523,"test",0.306451612903226,0.9
"35",8,"enable",0.214240503927633,"test",0.258064516129032,0.9
"36",8,"cause",0.152661650887172,"test",0.403225806451613,0.9
"37",9,"no_difference",0.039512523536303,"train",0.0806451612903226,0.9
"38",9,"affect",0.190041900196135,"train",0.161290322580645,0.9
"39",9,"enable",0.25955482465304,"train",0.112903225806452,0.9
"40",9,"cause",0.510890751614523,"train",0.645161290322581,0.9
"41",10,"no_difference",0.12221954529438,"test",0.032258064516129,0.9
"42",10,"affect",0.379954070645456,"test",0.483870967741935,0.9
"43",10,"enable",0.262063695853305,"test",0.193548387096774,0.9
"44",10,"cause",0.235762688206858,"test",0.290322580645161,0.9
"45",11,"no_difference",0.11425072002636,"train",0.0161290322580645,0.9
"46",11,"affect",0.368553421468081,"train",0.258064516129032,0.9
"47",11,"enable",0.267045231273933,"train",0.532258064516129,0.9
"48",11,"cause",0.250150627231626,"train",0.193548387096774,0.9
"49",12,"no_difference",0.0195265187404546,"test",0,0.9
"50",12,"affect",0.106328608983396,"test",0.0161290322580645,0.9
"51",12,"enable",0.190166508292023,"test",0.0645161290322581,0.9
"52",12,"cause",0.683978363984127,"test",0.919354838709677,0.9
"53",13,"no_difference",0.0195265187404546,"test",0.0161290322580645,0.9
"54",13,"affect",0.106328608983396,"test",0.209677419354839,0.9
"55",13,"enable",0.190166508292023,"test",0.193548387096774,0.9
"56",13,"cause",0.683978363984127,"test",0.580645161290323,0.9
"57",14,"no_difference",0.0195927573706631,"train",0.0161290322580645,0.9
"58",14,"affect",0.106643750432813,"train",0.370967741935484,0.9
"59",14,"enable",0.190534903229576,"train",0.370967741935484,0.9
"60",14,"cause",0.683228588966948,"train",0.241935483870968,0.9
"61",15,"no_difference",0.0195927573706631,"test",0,0.9
"62",15,"affect",0.106643750432813,"test",0.193548387096774,0.9
"63",15,"enable",0.190534903229576,"test",0.145161290322581,0.9
"64",15,"cause",0.683228588966948,"test",0.661290322580645,0.9
"65",16,"no_difference",0.113953806683188,"train",0.0161290322580645,0.9
"66",16,"affect",0.368108171465237,"train",0.129032258064516,0.9
"67",16,"enable",0.26722454739588,"train",0.112903225806452,0.9
"68",16,"cause",0.250713474455695,"train",0.741935483870968,0.9
"69",17,"no_difference",0.266513889770366,"train",0.0967741935483871,0.9
"70",17,"affect",0.458472293811673,"train",0.661290322580645,0.9
"71",17,"enable",0.169531908842389,"train",0.17741935483871,0.9
"72",17,"cause",0.105481907575572,"train",0.0645161290322581,0.9
"73",18,"no_difference",0.0682211465193471,"test",0.032258064516129,0.9
"74",18,"affect",0.275566943986085,"test",0.032258064516129,0.9
"75",18,"enable",0.280912519645043,"test",0.887096774193548,0.9
"76",18,"cause",0.375299389849525,"test",0.0483870967741935,0.9
"77",19,"no_difference",0.111853938036563,"test",0.0967741935483871,0.9
"78",19,"affect",0.365139251491635,"test",0.354838709677419,0.9
"79",19,"enable",0.268543042562655,"test",0.290322580645161,0.9
"80",19,"cause",0.254463767909147,"test",0.258064516129032,0.9
"81",20,"no_difference",0.223728999790866,"train",0.17741935483871,0.9
"82",20,"affect",0.452795004125889,"train",0.580645161290323,0.9
"83",20,"enable",0.194075549054037,"train",0.0645161290322581,0.9
"84",20,"cause",0.129400447029208,"train",0.17741935483871,0.9
"85",21,"no_difference",0.0195265187404546,"test",0.032258064516129,0.9
"86",21,"affect",0.106328608983396,"test",0.241935483870968,0.9
"87",21,"enable",0.190166508292023,"test",0.483870967741935,0.9
"88",21,"cause",0.683978363984127,"test",0.241935483870968,0.9
"89",22,"no_difference",0.699811436173286,"test",0.983870967741935,0.9
"90",22,"affect",0.244047809015848,"test",0,0.9
"91",22,"enable",0.0379683531826554,"test",0.0161290322580645,0.9
"92",22,"cause",0.0181724016282106,"test",0,0.9
"93",23,"no_difference",0.699811436173286,"test",0.967741935483871,0.9
"94",23,"affect",0.244047809015848,"test",0,0.9
"95",23,"enable",0.0379683531826554,"test",0.0161290322580645,0.9
