"","trial","response","model_y","half","data_y","unoise"
"1",0,"no_difference",0.792012710274739,"test",0.951612903225806,0.8
"2",0,"affect",0.182557609775439,"test",0.0161290322580645,0.8
"3",0,"enable",0.0195929675932214,"test",0.0161290322580645,0.8
"4",0,"cause",0.00583671235660084,"test",0.0161290322580645,0.8
"5",1,"no_difference",0.471631531817062,"test",0.0967741935483871,0.8
"6",1,"affect",0.427493211494073,"test",0.112903225806452,0.8
"7",1,"enable",0.0762244703479311,"test",0.758064516129032,0.8
"8",1,"cause",0.0246507863409332,"test",0.032258064516129,0.8
"9",2,"no_difference",0.477551438293222,"train",0.629032258064516,0.8
"10",2,"affect",0.424535784185127,"train",0.241935483870968,0.8
"11",2,"enable",0.0740796642009197,"train",0.032258064516129,0.8
"12",2,"cause",0.0238331133207312,"train",0.0967741935483871,0.8
"13",3,"no_difference",0.294916636188772,"test",0.0483870967741935,0.8
"14",3,"affect",0.513877346176327,"test",0.354838709677419,0.8
"15",3,"enable",0.140737149260534,"test",0.112903225806452,0.8
"16",3,"cause",0.0504688683743666,"test",0.483870967741935,0.8
"17",4,"no_difference",0.463955785503552,"train",0.580645161290323,0.8
"18",4,"affect",0.433212886800328,"train",0.290322580645161,0.8
"19",4,"enable",0.0776973409009059,"train",0.0967741935483871,0.8
"20",4,"cause",0.0251339867952135,"train",0.032258064516129,0.8
"21",5,"no_difference",0.317466593007409,"test",0.0161290322580645,0.8
"22",5,"affect",0.503461810863513,"test",0.0645161290322581,0.8
"23",5,"enable",0.132001144877143,"test",0.0967741935483871,0.8
"24",5,"cause",0.0470704512519361,"test",0.82258064516129,0.8
"25",6,"no_difference",0.317466593007409,"test",0.0645161290322581,0.8
"26",6,"affect",0.503461810863513,"test",0.435483870967742,0.8
"27",6,"enable",0.132001144877143,"test",0.193548387096774,0.8
"28",6,"cause",0.0470704512519361,"test",0.306451612903226,0.8
"29",7,"no_difference",0.605854681065039,"test",0.209677419354839,0.8
"30",7,"affect",0.332983812429518,"test",0.0483870967741935,0.8
"31",7,"enable",0.0467034710958556,"test",0.725806451612903,0.8
"32",7,"cause",0.0144580354095866,"test",0.0161290322580645,0.8
"33",8,"no_difference",0.108642780834489,"train",0.032258064516129,0.8
"34",8,"affect",0.443630105998839,"train",0.306451612903226,0.8
"35",8,"enable",0.293558551227923,"train",0.258064516129032,0.8
"36",8,"cause",0.154168561938749,"train",0.403225806451613,0.8
"37",9,"no_difference",0.0331875025132358,"train",0.0806451612903226,0.8
"38",9,"affect",0.224048951997143,"train",0.161290322580645,0.8
"39",9,"enable",0.348257815023754,"train",0.112903225806452,0.8
"40",9,"cause",0.394505730465867,"train",0.645161290322581,0.8
"41",10,"no_difference",0.0476786939181957,"train",0.032258064516129,0.8
"42",10,"affect",0.288041469388174,"train",0.483870967741935,0.8
"43",10,"enable",0.356011362619313,"train",0.193548387096774,0.8
"44",10,"cause",0.308268474074317,"train",0.290322580645161,0.8
