"","trial","response","model_y","half","data_y","unoise"
"1",0,"no_difference",0.803021347747347,"train",0.951612903225806,1.3
"2",0,"affect",0.143594053474008,"train",0.0161290322580645,1.3
"3",0,"enable",0.0434179489868786,"train",0.0161290322580645,1.3
"4",0,"cause",0.00996664979176644,"train",0.0161290322580645,1.3
"5",1,"no_difference",0.413670781108931,"train",0.0967741935483871,1.3
"6",1,"affect",0.339934369264659,"train",0.112903225806452,1.3
"7",1,"enable",0.191195438068945,"train",0.758064516129032,1.3
"8",1,"cause",0.0551994115574649,"train",0.032258064516129,1.3
"9",2,"no_difference",0.58642373675866,"train",0.629032258064516,1.3
"10",2,"affect",0.273801846156096,"train",0.241935483870968,1.3
"11",2,"enable",0.111585022069842,"train",0.032258064516129,1.3
"12",2,"cause",0.0281893950154013,"train",0.0967741935483871,1.3
"13",3,"no_difference",0.199363254905499,"train",0.0483870967741935,1.3
"14",3,"affect",0.320421201739749,"train",0.354838709677419,1.3
"15",3,"enable",0.338559345523573,"train",0.112903225806452,1.3
"16",3,"cause",0.141656197831179,"train",0.483870967741935,1.3
"17",4,"no_difference",0.462335748652198,"train",0.580645161290323,1.3
"18",4,"affect",0.326499996230317,"train",0.290322580645161,1.3
"19",4,"enable",0.165565468855514,"train",0.0967741935483871,1.3
"20",4,"cause",0.0455987862619716,"train",0.032258064516129,1.3
"21",5,"no_difference",0.452843555298497,"test",0.0161290322580645,1.3
"22",5,"affect",0.32815519405488,"test",0.0645161290322581,1.3
"23",5,"enable",0.171128391535452,"test",0.0967741935483871,1.3
"24",5,"cause",0.0478728591111709,"test",0.82258064516129,1.3
"25",6,"no_difference",0.453240703488691,"test",0.0645161290322581,1.3
"26",6,"affect",0.328040735116071,"test",0.435483870967742,1.3
"27",6,"enable",0.170922493100914,"test",0.193548387096774,1.3
"28",6,"cause",0.0477960682943233,"test",0.306451612903226,1.3
"29",7,"no_difference",0.562176950037976,"test",0.209677419354839,1.3
"30",7,"affect",0.285425979467481,"test",0.0483870967741935,1.3
"31",7,"enable",0.121264044875806,"test",0.725806451612903,1.3
"32",7,"cause",0.0311330256187377,"test",0.0161290322580645,1.3
"33",8,"no_difference",0.17177607711753,"test",0.032258064516129,1.3
"34",8,"affect",0.302322045034563,"test",0.306451612903226,1.3
"35",8,"enable",0.360470552004848,"test",0.258064516129032,1.3
"36",8,"cause",0.165431325843059,"test",0.403225806451613,1.3
"37",9,"no_difference",0.0735137598674736,"train",0.0806451612903226,1.3
"38",9,"affect",0.183116356857225,"train",0.161290322580645,1.3
"39",9,"enable",0.402559832256764,"train",0.112903225806452,1.3
"40",9,"cause",0.340810051018537,"train",0.645161290322581,1.3
"41",10,"no_difference",0.0625544937978605,"test",0.032258064516129,1.3
"42",10,"affect",0.162198479538834,"test",0.483870967741935,1.3
"43",10,"enable",0.393394499966279,"test",0.193548387096774,1.3
"44",10,"cause",0.381852526697027,"test",0.290322580645161,1.3
"45",11,"no_difference",0.0454616524640708,"test",0.0161290322580645,1.3
"46",11,"affect",0.125879512395632,"test",0.258064516129032,1.3
"47",11,"enable",0.364049160303759,"test",0.532258064516129,1.3
"48",11,"cause",0.464609674836539,"test",0.193548387096774,1.3
"49",12,"no_difference",0.025531505140088,"train",0,1.3
"50",12,"affect",0.0766616068858981,"train",0.0161290322580645,1.3
"51",12,"enable",0.286951128434203,"train",0.0645161290322581,1.3
"52",12,"cause",0.610855759539811,"train",0.919354838709677,1.3
"53",13,"no_difference",0.025531505140088,"train",0.0161290322580645,1.3
"54",13,"affect",0.0766616068858981,"train",0.209677419354839,1.3
"55",13,"enable",0.286951128434203,"train",0.193548387096774,1.3
"56",13,"cause",0.610855759539811,"train",0.580645161290323,1.3
"57",14,"no_difference",0.0264102892945784,"train",0.0161290322580645,1.3
"58",14,"affect",0.0790197474994908,"train",0.370967741935484,1.3
"59",14,"enable",0.292021986791145,"train",0.370967741935484,1.3
"60",14,"cause",0.602547976414786,"train",0.241935483870968,1.3
"61",15,"no_difference",0.0270451080646624,"test",0,1.3
"62",15,"affect",0.0807127049351927,"test",0.193548387096774,1.3
"63",15,"enable",0.295568701543138,"test",0.145161290322581,1.3
"64",15,"cause",0.596673485457007,"test",0.661290322580645,1.3
"65",16,"no_difference",0.0432260219967193,"train",0.0161290322580645,1.3
"66",16,"affect",0.120738106004672,"train",0.129032258064516,1.3
"67",16,"enable",0.358180963417771,"train",0.112903225806452,1.3
"68",16,"cause",0.477854908580838,"train",0.741935483870968,1.3
"69",17,"no_difference",0.251622077861974,"test",0.0967741935483871,1.3
"70",17,"affect",0.342238404501527,"test",0.661290322580645,1.3
"71",17,"enable",0.297353359617972,"test",0.17741935483871,1.3
"72",17,"cause",0.108786158018526,"test",0.0645161290322581,1.3
"73",18,"no_difference",0.0701409703477087,"train",0.032258064516129,1.3
"74",18,"affect",0.176492041404214,"train",0.032258064516129,1.3
"75",18,"enable",0.400069869880864,"train",0.887096774193548,1.3
"76",18,"cause",0.353297118367213,"train",0.0483870967741935,1.3
"77",19,"no_difference",0.0575458587653524,"test",0.0967741935483871,1.3
"78",19,"affect",0.152125726273265,"test",0.354838709677419,1.3
"79",19,"enable",0.387363514186177,"test",0.290322580645161,1.3
"80",19,"cause",0.402964900775206,"test",0.258064516129032,1.3
"81",20,"no_difference",0.202702057789689,"train",0.17741935483871,1.3
"82",20,"affect",0.32259279957683,"train",0.580645161290323,1.3
"83",20,"enable",0.335876074403722,"train",0.0645161290322581,1.3
"84",20,"cause",0.13882906822976,"train",0.17741935483871,1.3
"85",21,"no_difference",0.025531505140088,"train",0.032258064516129,1.3
"86",21,"affect",0.0766616068858981,"train",0.241935483870968,1.3
"87",21,"enable",0.286951128434203,"train",0.483870967741935,1.3
"88",21,"cause",0.610855759539811,"train",0.241935483870968,1.3
"89",22,"no_difference",0.803021347747347,"train",0.983870967741935,1.3
"90",22,"affect",0.143594053474008,"train",0,1.3
"91",22,"enable",0.0434179489868786,"train",0.0161290322580645,1.3
"92",22,"cause",0.00996664979176644,"train",0,1.3
"93",23,"no_difference",0.803021347747347,"test",0.967741935483871,1.3
"94",23,"affect",0.143594053474008,"test",0,1.3
"95",23,"enable",0.0434179489868786,"test",0.0161290322580645,1.3
"96",23,"cause",0.00996664979176644,"test",0.0161290322580645,1.3
"97",24,"no_difference",0.0349361507497043,"test",0.032258064516129,1.3
"98",24,"affect",0.101005760822329,"test",0.5,1.3
"99",24,"enable",0.332205346273249,"test",0.290322580645161,1.3
"100",24,"cause",0.531852742154717,"test",0.17741935483871,1.3
"101",25,"no_difference",0.115015058025878,"train",0.161290322580645,1.3
"102",25,"affect",0.245008228619431,"train",0.0483870967741935,1.3
"103",25,"enable",0.397981979819835,"train",0.774193548387097,1.3
"104",25,"cause",0.241994733534857,"train",0.0161290322580645,1.3
"105",26,"no_difference",0.0551408736290518,"test",0,1.3
"106",26,"affect",0.147124586064535,"test",0.467741935483871,1.3
"107",26,"enable",0.383801328474773,"test",0.112903225806452,1.3
"108",26,"cause",0.413933211831641,"test",0.419354838709677,1.3
"109",27,"no_difference",0.0689266071798601,"test",0.0806451612903226,1.3
"110",27,"affect",0.174685332752224,"test",0.354838709677419,1.3
"111",27,"enable",0.399810096541057,"test",0.354838709677419,1.3
"112",27,"cause",0.356577963526859,"test",0.209677419354839,1.3
