"","trial","response","model_y","half","data_y","unoise"
"1",0,"no_difference",0.901644555543793,"test",0.951612903225806,1.6
"2",0,"affect",0.0747289951837588,"test",0.0161290322580645,1.6
"3",0,"enable",0.0214829517909632,"test",0.0161290322580645,1.6
"4",0,"cause",0.0021434974814852,"test",0.0161290322580645,1.6
"5",1,"no_difference",0.10954604028289,"train",0.0967741935483871,1.6
"6",1,"affect",0.246688797078423,"train",0.112903225806452,1.6
"7",1,"enable",0.506085136008215,"train",0.758064516129032,1.6
"8",1,"cause",0.137680026630472,"train",0.032258064516129,1.6
"9",2,"no_difference",0.434074328382322,"train",0.629032258064516,1.6
"10",2,"affect",0.3401754528311,"train",0.241935483870968,1.6
"11",2,"enable",0.200552337620629,"train",0.032258064516129,1.6
"12",2,"cause",0.025197881165949,"train",0.0967741935483871,1.6
"13",3,"no_difference",0.146805975727816,"test",0.0483870967741935,1.6
"14",3,"affect",0.288348253864101,"test",0.354838709677419,1.6
"15",3,"enable",0.461003766877126,"test",0.112903225806452,1.6
"16",3,"cause",0.103842003530957,"test",0.483870967741935,1.6
"17",4,"no_difference",0.142023334800286,"test",0.580645161290323,1.6
"18",4,"affect",0.284303148037708,"test",0.290322580645161,1.6
"19",4,"enable",0.466855921418397,"test",0.0967741935483871,1.6
"20",4,"cause",0.106817595743609,"test",0.032258064516129,1.6
"21",5,"no_difference",0.0280537726228943,"train",0.0161290322580645,1.6
"22",5,"affect",0.0868025673387293,"train",0.0645161290322581,1.6
"23",5,"enable",0.476701510910492,"train",0.0967741935483871,1.6
"24",5,"cause",0.408442149127885,"train",0.82258064516129,1.6
"25",6,"no_difference",0.0490786130765519,"test",0.0645161290322581,1.6
"26",6,"affect",0.137740895814605,"test",0.435483870967742,1.6
"27",6,"enable",0.527499727003234,"test",0.193548387096774,1.6
"28",6,"cause",0.28568076410561,"test",0.306451612903226,1.6
"29",7,"no_difference",0.158762044865321,"train",0.209677419354839,1.6
"30",7,"affect",0.300220138295455,"train",0.0483870967741935,1.6
"31",7,"enable",0.446655680987605,"train",0.725806451612903,1.6
"32",7,"cause",0.0943621358516187,"train",0.0161290322580645,1.6
"33",8,"no_difference",0.225087954762497,"test",0.032258064516129,1.6
"34",8,"affect",0.339965095097652,"test",0.306451612903226,1.6
"35",8,"enable",0.370821700271786,"test",0.258064516129032,1.6
"36",8,"cause",0.0641252498680648,"test",0.403225806451613,1.6
"37",9,"no_difference",0.0131274613958823,"test",0.0806451612903226,1.6
"38",9,"affect",0.0433514913441453,"test",0.161290322580645,1.6
"39",9,"enable",0.345695084915517,"test",0.112903225806452,1.6
"40",9,"cause",0.597825962344455,"test",0.645161290322581,1.6
"41",10,"no_difference",0.0949824144398655,"test",0.032258064516129,1.6
"42",10,"affect",0.224955419056565,"test",0.483870967741935,1.6
