"","trial","response","model_y","half","data_y","unoise"
"1",0,"no_difference",0.923015534508475,"test",0.951612903225806,1.2
"2",0,"affect",0.0695422634480799,"test",0.0161290322580645,1.2
"3",0,"enable",0.0056185612839911,"test",0.0161290322580645,1.2
"4",0,"cause",0.00182364075945394,"test",0.0161290322580645,1.2
"5",1,"no_difference",0.848069347988829,"test",0.0967741935483871,1.2
"6",1,"affect",0.135936308458816,"test",0.112903225806452,1.2
"7",1,"enable",0.0120533794122102,"test",0.758064516129032,1.2
"8",1,"cause",0.00394096414014416,"test",0.032258064516129,1.2
"9",2,"no_difference",0.555552362169014,"train",0.629032258064516,1.2
"10",2,"affect",0.376873504167088,"train",0.241935483870968,1.2
"11",2,"enable",0.0502140045224777,"train",0.032258064516129,1.2
"12",2,"cause",0.0173601291414206,"train",0.0967741935483871,1.2
"13",3,"no_difference",0.120935630881909,"test",0.0483870967741935,1.2
"14",3,"affect",0.483353150955352,"test",0.354838709677419,1.2
"15",3,"enable",0.257631450082213,"test",0.112903225806452,1.2
"16",3,"cause",0.138079768080525,"test",0.483870967741935,1.2
"17",4,"no_difference",0.456719824466098,"train",0.580645161290323,1.2
"18",4,"affect",0.446137201167075,"train",0.290322580645161,1.2
"19",4,"enable",0.0715841805363988,"train",0.0967741935483871,1.2
"20",4,"cause",0.0255587938304289,"train",0.032258064516129,1.2
"21",5,"no_difference",0.724429159003952,"test",0.0161290322580645,1.2
"22",5,"affect",0.242012268935501,"test",0.0645161290322581,1.2
"23",5,"enable",0.0251700378279275,"test",0.0967741935483871,1.2
"24",5,"cause",0.00838853423262026,"test",0.82258064516129,1.2
"25",6,"no_difference",0.778661766199797,"test",0.0645161290322581,1.2
"26",6,"affect",0.19600839556672,"test",0.435483870967742,1.2
"27",6,"enable",0.01903413013431,"test",0.193548387096774,1.2
"28",6,"cause",0.00629570809917322,"test",0.306451612903226,1.2
"29",7,"no_difference",0.92931922435221,"test",0.209677419354839,1.2
"30",7,"affect",0.0638566257028367,"test",0.0483870967741935,1.2
"31",7,"enable",0.00515422407817643,"test",0.725806451612903,1.2
"32",7,"cause",0.00166992586677644,"test",0.0161290322580645,1.2
"33",8,"no_difference",0.0947142754100999,"train",0.032258064516129,1.2
"34",8,"affect",0.443740692868784,"train",0.306451612903226,1.2
"35",8,"enable",0.288529592167123,"train",0.258064516129032,1.2
"36",8,"cause",0.173015439553994,"train",0.403225806451613,1.2
"37",9,"no_difference",0.063769495581603,"test",0.0806451612903226,1.2
"38",9,"affect",0.367744104893477,"test",0.161290322580645,1.2
"39",9,"enable",0.325040173894183,"test",0.112903225806452,1.2
"40",9,"cause",0.243446225630738,"test",0.645161290322581,1.2
"41",10,"no_difference",0.0274303486146374,"train",0.032258064516129,1.2
"42",10,"affect",0.211663299530817,"train",0.483870967741935,1.2
"43",10,"enable",0.323544047393208,"train",0.193548387096774,1.2
"44",10,"cause",0.437362304461337,"train",0.290322580645161,1.2
"45",11,"no_difference",0.0171052512554475,"test",0.0161290322580645,1.2
