"","trial","response","model_y","half","data_y","unoise"
"1",0,"no_difference",0.78408022496472,"train",0.951612903225806,1.6
"2",0,"affect",0.163632235174218,"train",0.0161290322580645,1.6
"3",0,"enable",0.0439700477885451,"train",0.0161290322580645,1.6
"4",0,"cause",0.00831749207251729,"train",0.0161290322580645,1.6
"5",1,"no_difference",0.208782182729402,"train",0.0967741935483871,1.6
"6",1,"affect",0.358781257148821,"train",0.112903225806452,1.6
"7",1,"enable",0.328468114278748,"train",0.758064516129032,1.6
"8",1,"cause",0.103968445843029,"train",0.032258064516129,1.6
"9",2,"no_difference",0.705948370719936,"train",0.629032258064516,1.6
"10",2,"affect",0.216764577240909,"train",0.241935483870968,1.6
"11",2,"enable",0.0647017574737348,"train",0.032258064516129,1.6
"12",2,"cause",0.0125852945654201,"train",0.0967741935483871,1.6
"13",3,"no_difference",0.254620433777494,"test",0.0483870967741935,1.6
"14",3,"affect",0.375094786231162,"test",0.354838709677419,1.6
"15",3,"enable",0.288107852643199,"test",0.112903225806452,1.6
"16",3,"cause",0.0821769273481448,"test",0.483870967741935,1.6
"17",4,"no_difference",0.4123951707912,"test",0.580645161290323,1.6
"18",4,"affect",0.365147701921893,"test",0.290322580645161,1.6
"19",4,"enable",0.180751537291461,"test",0.0967741935483871,1.6
"20",4,"cause",0.0417055899954459,"test",0.032258064516129,1.6
"21",5,"no_difference",0.399514474199415,"test",0.0161290322580645,1.6
"22",5,"affect",0.367325179743342,"test",0.0645161290322581,1.6
"23",5,"enable",0.188774208940523,"test",0.0967741935483871,1.6
"24",5,"cause",0.0443861371167204,"test",0.82258064516129,1.6
"25",6,"no_difference",0.400309646846791,"test",0.0645161290322581,1.6
"26",6,"affect",0.367200299505811,"test",0.435483870967742,1.6
"27",6,"enable",0.188273418120152,"test",0.193548387096774,1.6
"28",6,"cause",0.0442166355272462,"test",0.306451612903226,1.6
"29",7,"no_difference",0.314986266912492,"train",0.209677419354839,1.6
"30",7,"affect",0.3808739756419,"train",0.0483870967741935,1.6
"31",7,"enable",0.241774962386561,"train",0.725806451612903,1.6
"32",7,"cause",0.0623647950590469,"train",0.0161290322580645,1.6
"33",8,"no_difference",0.260522330746655,"test",0.032258064516129,1.6
"34",8,"affect",0.376362311056017,"test",0.306451612903226,1.6
"35",8,"enable",0.283241731371268,"test",0.258064516129032,1.6
"36",8,"cause",0.0798736268260599,"test",0.403225806451613,1.6
"37",9,"no_difference",0.0861039094197719,"train",0.0806451612903226,1.6
"38",9,"affect",0.23332112382049,"train",0.161290322580645,1.6
"39",9,"enable",0.435424019392788,"train",0.112903225806452,1.6
"40",9,"cause",0.245150947366951,"train",0.645161290322581,1.6
"41",10,"no_difference",0.10602340337687,"train",0.032258064516129,1.6
"42",10,"affect",0.265189789598918,"train",0.483870967741935,1.6
"43",10,"enable",0.423291702362173,"train",0.193548387096774,1.6
"44",10,"cause",0.205495104662039,"train",0.290322580645161,1.6
"45",11,"no_difference",0.0769104126314588,"test",0.0161290322580645,1.6
"46",11,"affect",0.216123072304001,"test",0.258064516129032,1.6
"47",11,"enable",0.437277758185603,"test",0.532258064516129,1.6
"48",11,"cause",0.269688756878937,"test",0.193548387096774,1.6
"49",12,"no_difference",0.0211410434694057,"test",0,1.6
"50",12,"affect",0.0758495875082266,"test",0.0161290322580645,1.6
