"","trial","response","model_y","half","data_y","unoise"
"1",0,"no_difference",0.943800804399107,"train",0.951612903225806,0.9
"2",0,"affect",0.048512840412583,"train",0.0161290322580645,0.9
"3",0,"enable",0.00589474621385087,"train",0.0161290322580645,0.9
"4",0,"cause",0.00179160897445957,"train",0.0161290322580645,0.9
"5",1,"no_difference",0.14689996136205,"train",0.0967741935483871,0.9
"6",1,"affect",0.421431255878684,"train",0.112903225806452,0.9
"7",1,"enable",0.282069111937161,"train",0.758064516129032,0.9
"8",1,"cause",0.149599670822105,"train",0.032258064516129,0.9
"9",2,"no_difference",0.389488763184017,"test",0.629032258064516,0.9
"10",2,"affect",0.440672252743636,"test",0.241935483870968,0.9
"11",2,"enable",0.12465475353043,"test",0.032258064516129,0.9
"12",2,"cause",0.0451842305419168,"test",0.0967741935483871,0.9
"13",3,"no_difference",0.25387819108957,"train",0.0483870967741935,0.9
"14",3,"affect",0.469135967350729,"train",0.354838709677419,0.9
"15",3,"enable",0.195585346205645,"train",0.112903225806452,0.9
"16",3,"cause",0.0814004953540557,"train",0.483870967741935,0.9
"17",4,"no_difference",0.335632532239903,"train",0.580645161290323,0.9
"18",4,"affect",0.459121168102793,"train",0.290322580645161,0.9
"19",4,"enable",0.148877132003129,"train",0.0967741935483871,0.9
"20",4,"cause",0.0563691676541751,"train",0.032258064516129,0.9
"21",5,"no_difference",0.0118761282191256,"train",0.0161290322580645,0.9
"22",5,"affect",0.0723988697211295,"train",0.0645161290322581,0.9
"23",5,"enable",0.198827133926961,"train",0.0967741935483871,0.9
"24",5,"cause",0.716897868132784,"train",0.82258064516129,0.9
"25",6,"no_difference",0.0120286028427433,"test",0.0645161290322581,0.9
"26",6,"affect",0.0724744557927938,"test",0.435483870967742,0.9
"27",6,"enable",0.19482347289097,"test",0.193548387096774,0.9
"28",6,"cause",0.720673468473493,"test",0.306451612903226,0.9
"29",7,"no_difference",0.206857944094465,"test",0.209677419354839,0.9
"30",7,"affect",0.458317848625101,"test",0.0483870967741935,0.9
"31",7,"enable",0.230298356375353,"test",0.725806451612903,0.9
"32",7,"cause",0.104525850905081,"test",0.0161290322580645,0.9
"33",8,"no_difference",0.162211258292531,"test",0.032258064516129,0.9
"34",8,"affect",0.43082463819605,"test",0.306451612903226,0.9
"35",8,"enable",0.268491977444806,"test",0.258064516129032,0.9
"36",8,"cause",0.138472126066613,"test",0.403225806451613,0.9
"37",9,"no_difference",0.0060786021962984,"train",0.0806451612903226,0.9
"38",9,"affect",0.0386860627269759,"train",0.161290322580645,0.9
"39",9,"enable",0.123621499462804,"train",0.112903225806452,0.9
"40",9,"cause",0.831613835613922,"train",0.645161290322581,0.9
"41",10,"no_difference",0.0881201394428775,"train",0.032258064516129,0.9
"42",10,"affect",0.334199562071494,"train",0.483870967741935,0.9
"43",10,"enable",0.334596006357517,"train",0.193548387096774,0.9
"44",10,"cause",0.243084292128112,"train",0.290322580645161,0.9
"45",11,"no_difference",0.0864178362410702,"test",0.0161290322580645,0.9
"46",11,"affect",0.330616029585645,"test",0.258064516129032,0.9
"47",11,"enable",0.335786770145645,"test",0.532258064516129,0.9
"48",11,"cause",0.247179364027641,"test",0.193548387096774,0.9
"49",12,"no_difference",0.00181423462857291,"train",0,0.9
"50",12,"affect",0.0118822633468499,"train",0.0161290322580645,0.9
"51",12,"enable",0.0429206645300865,"train",0.0645161290322581,0.9
"52",12,"cause",0.943382837494491,"train",0.919354838709677,0.9
"53",13,"no_difference",0.00178899008478376,"test",0.0161290322580645,0.9
"54",13,"affect",0.0116941566408022,"test",0.209677419354839,0.9
"55",13,"enable",0.0421572084532471,"test",0.193548387096774,0.9
"56",13,"cause",0.944359644821167,"test",0.580645161290323,0.9
"57",14,"no_difference",0.0726782881019604,"train",0.0161290322580645,0.9
"58",14,"affect",0.299976103622172,"train",0.370967741935484,0.9
"59",14,"enable",0.343969725236212,"train",0.370967741935484,0.9
"60",14,"cause",0.283375883039656,"train",0.241935483870968,0.9
"61",15,"no_difference",0.00182479956856496,"test",0,0.9
"62",15,"affect",0.0119507092922797,"test",0.193548387096774,0.9
"63",15,"enable",0.0431540271241451,"test",0.145161290322581,0.9
"64",15,"cause",0.94307046401501,"test",0.661290322580645,0.9
"65",16,"no_difference",0.088971903814748,"test",0.0161290322580645,0.9
"66",16,"affect",0.337333826043412,"test",0.129032258064516,0.9
"67",16,"enable",0.334541661883225,"test",0.112903225806452,0.9
"68",16,"cause",0.239152608258614,"test",0.741935483870968,0.9
"69",17,"no_difference",0.921260989881857,"test",0.0967741935483871,0.9
"70",17,"affect",0.0676062560102261,"test",0.661290322580645,0.9
"71",17,"enable",0.00852676352062159,"test",0.17741935483871,0.9
"72",17,"cause",0.0026059905872949,"test",0.0645161290322581,0.9
"73",18,"no_difference",0.0456639959420704,"train",0.032258064516129,0.9
"74",18,"affect",0.222146635272744,"train",0.032258064516129,0.9
"75",18,"enable",0.343896680108061,"train",0.887096774193548,0.9
"76",18,"cause",0.388292688677125,"train",0.0483870967741935,0.9
"77",19,"no_difference",0.0779672991976367,"test",0.0967741935483871,0.9
"78",19,"affect",0.312362033051205,"test",0.354838709677419,0.9
"79",19,"enable",0.341272894173754,"test",0.290322580645161,0.9
"80",19,"cause",0.268397773577404,"test",0.258064516129032,0.9
"81",20,"no_difference",0.138570477644088,"train",0.17741935483871,0.9
"82",20,"affect",0.414104194357754,"train",0.580645161290323,0.9
"83",20,"enable",0.289583005592298,"train",0.0645161290322581,0.9
"84",20,"cause",0.15774232240586,"train",0.17741935483871,0.9
"85",21,"no_difference",0.072284444382368,"test",0.032258064516129,0.9
"86",21,"affect",0.29901078669355,"test",0.241935483870968,0.9
"87",21,"enable",0.344143324132122,"test",0.483870967741935,0.9
