,split,model,unoise,cause_soft,nap,so,use,trial,verb,model_pred,data_val
85,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,11,enable,0.3547745025046722,0.532258064516129
86,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,11,affect,0.36299828747346297,0.25806451612903225
87,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,11,no_difference,0.028667151200324988,0.016129032258064516
88,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,12,cause,0.32497243290244293,0.9193548387096774
89,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,12,enable,0.32497243290244304,0.06451612903225806
90,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,12,affect,0.32497243290244304,0.016129032258064516
91,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,12,no_difference,0.025082701292670928,0.0
92,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,13,cause,0.25541701182485016,0.5806451612903226
93,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,13,enable,0.3584578718843335,0.1935483870967742
94,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,13,affect,0.3584578718843335,0.20967741935483872
95,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,13,no_difference,0.02766724440648285,0.016129032258064516
96,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,15,cause,0.32495556940975573,0.6612903225806451
97,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,15,enable,0.324955569409756,0.14516129032258066
98,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,15,affect,0.325000521784901,0.1935483870967742
99,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,15,no_difference,0.025088339395587383,0.0
100,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,16,cause,0.32497243290244293,0.7419354838709677
101,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,16,enable,0.32497243290244304,0.11290322580645161
102,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,16,affect,0.32497243290244304,0.12903225806451613
103,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,16,no_difference,0.025082701292670928,0.016129032258064516
104,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,18,cause,0.035826786757954414,0.04838709677419355
105,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,18,enable,0.4641732132420456,0.8870967741935484
106,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,18,affect,0.4641732132420456,0.03225806451612903
107,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,18,no_difference,0.035826786757954414,0.03225806451612903
108,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,27,cause,0.24164136703751948,0.20967741935483872
109,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,27,enable,0.33184903982186503,0.3548387096774194
110,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,27,affect,0.390958806179971,0.3548387096774194
111,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,27,no_difference,0.035550786960644565,0.08064516129032258
112,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,28,cause,0.08667218665784619,0.11290322580645161
113,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,28,enable,0.08667218665784622,0.0
114,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,28,affect,0.5536667608728202,0.5
115,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,28,no_difference,0.27298886581148757,0.3870967741935484
116,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,29,cause,0.06267219941896746,0.016129032258064516
117,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,29,enable,0.06267219941896746,0.0
118,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,29,affect,0.06267219941896746,0.0
119,0,semantics,1.1,0.8676926035848816,1.0,2.561561939884497,test,29,no_difference,0.8119834017430976,0.9838709677419355
120,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,2,cause,0.043198915154467964,0.0967741935483871
121,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,2,enable,0.043198915154467964,0.03225806451612903
122,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,2,affect,0.45680108484553206,0.24193548387096775
123,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,2,no_difference,0.45680108484553206,0.6290322580645161
124,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,3,cause,0.18229363580043242,0.4838709677419355
125,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,3,enable,0.18229363580043242,0.11290322580645161
126,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,3,affect,0.5037616516575254,0.3548387096774194
127,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,3,no_difference,0.13165107674160983,0.04838709677419355
128,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,5,cause,0.3231468475641656,0.8225806451612904
129,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,5,enable,0.3231468475641656,0.0967741935483871
130,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,5,affect,0.3231468475641656,0.06451612903225806
131,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,5,no_difference,0.0305594573075032,0.016129032258064516
132,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,6,cause,0.2860463203664227,0.3064516129032258
133,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,6,enable,0.3299897177456018,0.1935483870967742
134,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,6,affect,0.34904856252917227,0.43548387096774194
135,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,6,no_difference,0.03491539935880325,0.06451612903225806
136,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,8,cause,0.1675820452750013,0.4032258064516129
137,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,8,enable,0.18189928778598183,0.25806451612903225
138,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,8,affect,0.5134555877296052,0.3064516129032258
139,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,8,no_difference,0.13706307920941152,0.03225806451612903
140,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,10,cause,0.25512806142130606,0.2903225806451613
141,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,10,enable,0.28935804389769865,0.1935483870967742
142,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,10,affect,0.4025529057683996,0.4838709677419355
143,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,10,no_difference,0.05296098891259575,0.03225806451612903
144,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,11,cause,0.28492976988273,0.1935483870967742
145,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,11,enable,0.3284895479829624,0.532258064516129
146,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,11,affect,0.351093620900417,0.25806451612903225
147,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,11,no_difference,0.0354870612338906,0.016129032258064516
148,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,14,cause,0.29184312069407603,0.24193548387096775
149,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,14,enable,0.3378231410471681,0.3709677419354839
150,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,14,affect,0.3382967321755486,0.3709677419354839
151,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,14,no_difference,0.032037006083207115,0.016129032258064516
152,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,15,cause,0.3227365841498077,0.6612903225806451
153,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,15,enable,0.3227365841498077,0.14516129032258066
154,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,15,affect,0.32380395880855184,0.1935483870967742
155,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,15,no_difference,0.030722872891832696,0.0
156,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,16,cause,0.3231468475641656,0.7419354838709677
157,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,16,enable,0.3231468475641656,0.11290322580645161
158,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,16,affect,0.3231468475641656,0.12903225806451613
159,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,16,no_difference,0.0305594573075032,0.016129032258064516
160,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,18,cause,0.043198915154467964,0.04838709677419355
161,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,18,enable,0.45680108484553206,0.8870967741935484
162,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,18,affect,0.45680108484553206,0.03225806451612903
163,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,18,no_difference,0.043198915154467964,0.03225806451612903
164,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,19,cause,0.25025134272589483,0.25806451612903225
165,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,19,enable,0.2831033961195122,0.2903225806451613
166,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,19,affect,0.4103868454679966,0.3548387096774194
167,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,19,no_difference,0.056258415686596445,0.0967741935483871
168,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,21,cause,0.29198961016489083,0.24193548387096775
169,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,21,enable,0.338022102275103,0.4838709677419355
170,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,21,affect,0.338022102275103,0.24193548387096775
171,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,21,no_difference,0.031966185284903206,0.03225806451612903
172,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,25,cause,0.043198915154467964,0.016129032258064516
173,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,25,enable,0.45680108484553206,0.7741935483870968
174,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,25,affect,0.45680108484553206,0.04838709677419355
175,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,25,no_difference,0.043198915154467964,0.16129032258064516
176,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,29,cause,0.07366827249635148,0.016129032258064516
177,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,29,enable,0.07366827249635148,0.0
178,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,29,affect,0.07366827249635148,0.0
179,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,train,29,no_difference,0.7789951825109456,0.9838709677419355
180,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,0,cause,0.07366827249635148,0.016129032258064516
181,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,0,enable,0.07366827249635148,0.016129032258064516
182,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,0,affect,0.07366827249635148,0.016129032258064516
183,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,0,no_difference,0.7789951825109456,0.9516129032258065
184,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,1,cause,0.043198915154467964,0.03225806451612903
185,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,1,enable,0.45680108484553206,0.7580645161290323
186,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,1,affect,0.45680108484553206,0.11290322580645161
187,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,1,no_difference,0.043198915154467964,0.0967741935483871
188,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,4,cause,0.1449182631223139,0.03225806451612903
189,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,4,enable,0.1449182631223139,0.0967741935483871
190,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,4,affect,0.5281416579168898,0.2903225806451613
191,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,4,no_difference,0.18202181583848245,0.5806451612903226
192,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,7,cause,0.043198915154467964,0.016129032258064516
193,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,7,enable,0.45680108484553206,0.7258064516129032
194,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,7,affect,0.45680108484553206,0.04838709677419355
195,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,7,no_difference,0.043198915154467964,0.20967741935483872
196,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,9,cause,0.2929552684907043,0.6451612903225806
197,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,9,enable,0.2929552684907043,0.11290322580645161
198,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,9,affect,0.36991688784327165,0.16129032258064516
199,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,9,no_difference,0.04417257517531973,0.08064516129032258
200,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,12,cause,0.3231468475641656,0.9193548387096774
201,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,12,enable,0.3231468475641656,0.06451612903225806
202,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,12,affect,0.3231468475641656,0.016129032258064516
203,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,12,no_difference,0.0305594573075032,0.0
204,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,13,cause,0.29198961016489083,0.5806451612903226
205,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,13,enable,0.338022102275103,0.1935483870967742
206,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,13,affect,0.338022102275103,0.20967741935483872
207,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,13,no_difference,0.031966185284903206,0.016129032258064516
208,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,17,cause,0.1415077788967099,0.06451612903225806
209,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,17,enable,0.16302060659152984,0.1774193548387097
210,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,17,affect,0.5315604513458014,0.6612903225806451
211,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,17,no_difference,0.16391116316595866,0.0967741935483871
212,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,20,cause,0.24727053792633705,0.1774193548387097
213,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,20,enable,0.24727053792633705,0.06451612903225806
214,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,20,affect,0.43356629493105286,0.5806451612903226
215,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,20,no_difference,0.071892629216273,0.1774193548387097
216,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,22,cause,0.07366827249635148,0.0
217,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,22,enable,0.07366827249635148,0.016129032258064516
218,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,22,affect,0.07366827249635148,0.0
219,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,22,no_difference,0.7789951825109456,0.9838709677419355
220,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,23,cause,0.07366827249635148,0.016129032258064516
221,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,23,enable,0.07366827249635148,0.016129032258064516
222,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,23,affect,0.07366827249635148,0.0
223,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,23,no_difference,0.7789951825109456,0.967741935483871
224,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,24,cause,0.29198961016489083,0.1774193548387097
225,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,24,enable,0.338022102275103,0.2903225806451613
226,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,24,affect,0.338022102275103,0.5
227,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,24,no_difference,0.031966185284903206,0.03225806451612903
228,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,26,cause,0.280104167233089,0.41935483870967744
229,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,26,enable,0.280104167233089,0.11290322580645161
230,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,26,affect,0.38876469541874387,0.46774193548387094
231,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,26,no_difference,0.051026970115078125,0.0
232,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,27,cause,0.267989810756706,0.20967741935483872
233,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,27,enable,0.3060441053229326,0.3548387096774194
234,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,27,affect,0.38108984535552365,0.3548387096774194
235,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,27,no_difference,0.04487623856483768,0.08064516129032258
236,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,28,cause,0.17334032391136744,0.11290322580645161
237,1,semantics,1.6,0.9379278163167117,1.0,2.3584326504500868,test,28,enable,0.17334032391136744,0.0
